,resultId,raceId,driverId,constructorId,grid,positionOrder,points,laps,time,milliseconds,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,dob,constructorRef,status,constructorPoints,avgPit,circuitRef
190,2951,158,56,19,7,21,0.0,6,,,,,,20,irvine,1965-11-10,jaguar,Spun off,,,albert_park
191,2952,158,65,19,20,22,0.0,1,,,,,,8,herbert,1964-06-25,jaguar,Clutch,,,albert_park
192,3304,175,56,6,6,1,10.0,57,0.0,5701659.0,,,,1,irvine,1965-11-10,ferrari,Finished,10.0,,albert_park
193,3305,175,49,17,5,2,6.0,57,1.027,5702686.0,,,,1,frentzen,1967-05-18,jordan,Finished,6.0,,albert_park
194,3306,175,23,3,8,3,4.0,57,7.012,5708671.0,,,,1,ralf_schumacher,1975-06-30,williams,Finished,4.0,,albert_park
195,3307,175,21,22,7,4,3.0,57,33.418,5735077.0,,,,1,fisichella,1973-01-14,benetton,Finished,3.0,,albert_park
196,3308,175,22,24,4,5,2.0,57,54.698,5756357.0,,,,1,barrichello,1972-05-23,stewart,Finished,2.0,24617.02,albert_park
197,3309,175,37,21,18,6,1.0,57,,5785976.0,,,,1,rosa,1971-02-24,arrows,Finished,1.0,25247.864864864863,albert_park
198,3310,175,68,21,17,7,0.0,57,,5787947.0,,,,1,takagi,1974-02-12,arrows,Finished,1.0,,albert_park
199,3311,175,30,6,3,8,0.0,56,,,,,,11,michael_schumacher,1969-01-03,ferrari,+1 Lap,10.0,22541.64444444445,albert_park
200,3312,175,41,16,19,9,0.0,48,,,,,,6,zonta,1976-03-23,bar,Gearbox,,,albert_park
201,3313,175,69,18,21,10,0.0,42,,,,,,6,badoer,1971-01-25,minardi,Gearbox,,,albert_park
202,3314,175,25,22,10,11,0.0,28,,,,,,22,wurz,1974-02-15,benetton,Suspension,3.0,,albert_park
203,3315,175,64,15,14,12,0.0,27,,,,,,7,diniz,1970-05-22,sauber,Transmission,,,albert_park
204,3316,175,48,18,22,13,0.0,25,,,,,,4,gene,1974-03-29,minardi,Collision,,,albert_park
205,3317,175,15,20,12,14,0.0,25,,,,,,4,trulli,1974-07-13,prost,Collision,,25106.5,albert_park
206,3318,175,44,20,20,15,0.0,23,,,,,,36,panis,1966-09-02,prost,Wheel,,,albert_park
207,3319,175,57,1,1,16,0.0,21,,,,,,37,hakkinen,1968-09-28,mclaren,Throttle,,,albert_park
208,3320,175,70,3,15,17,0.0,20,,,,,,20,zanardi,1966-10-23,williams,Spun off,4.0,,albert_park
209,3321,175,14,1,2,18,0.0,13,,,,,,9,coulthard,1971-03-27,mclaren,Hydraulics,,,albert_park
210,3322,175,35,16,11,19,0.0,13,,,,,,65,villeneuve,1971-04-09,bar,Rear wing,,,albert_park
211,3323,175,71,17,9,20,0.0,0,,,,,,4,damon_hill,1960-09-17,jordan,Collision,6.0,,albert_park
212,3324,175,55,15,16,21,0.0,0,,,,,,6,alesi,1964-06-11,sauber,Gearbox,,,albert_park
213,3325,175,65,24,13,22,0.0,0,,,,,,66,herbert,1964-06-25,stewart,Fire,2.0,,albert_park
214,3656,191,57,1,1,1,10.0,58,0.0,5506000.0,,,,1,hakkinen,1968-09-28,mclaren,Finished,16.0,,albert_park
215,3657,191,14,1,2,2,6.0,58,0.702,5506702.0,,,,1,coulthard,1971-03-27,mclaren,Finished,16.0,,albert_park
216,3658,191,49,3,6,3,4.0,57,,,,,,11,frentzen,1967-05-18,williams,+1 Lap,6.0,,albert_park
217,3659,191,56,6,8,4,3.0,57,,,,,,11,irvine,1965-11-10,ferrari,+1 Lap,3.0,,albert_park
218,3660,191,35,3,4,5,2.0,57,,,,,,11,villeneuve,1971-04-09,williams,+1 Lap,6.0,,albert_park
219,3661,191,65,15,5,6,1.0,57,,,,,,11,herbert,1964-06-25,sauber,+1 Lap,1.0,,albert_park
220,3662,191,25,22,11,7,0.0,57,,,,,,11,wurz,1974-02-15,benetton,+1 Lap,0.0,,albert_park
221,3663,191,71,17,10,8,0.0,57,,,,,,11,damon_hill,1960-09-17,jordan,+1 Lap,0.0,,albert_park
222,3664,191,44,20,21,9,0.0,57,,,,,,11,panis,1966-09-02,prost,+1 Lap,0.0,,albert_park
223,3665,191,21,22,7,10,0.0,43,,,,,,41,fisichella,1973-01-14,benetton,Broken wing,0.0,,albert_park
224,3666,191,55,15,12,11,0.0,41,,,,,,5,alesi,1964-06-11,sauber,Engine,1.0,,albert_park
225,3667,191,15,20,15,12,0.0,26,,,,,,6,trulli,1974-07-13,prost,Gearbox,0.0,25106.5,albert_park
226,3668,191,73,25,19,13,0.0,25,,,,,,6,rosset,1968-07-27,tyrrell,Gearbox,,,albert_park
227,3669,191,63,21,16,14,0.0,23,,,,,,6,salo,1966-11-30,arrows,Gearbox,,,albert_park
228,3670,191,74,18,17,15,0.0,22,,,,,,5,tuero,1978-04-22,minardi,Engine,,,albert_park
229,3671,191,75,18,22,16,0.0,8,,,,,,86,nakano,1971-04-01,minardi,Halfshaft,,,albert_park
230,3672,191,30,6,3,17,0.0,5,,,,,,5,michael_schumacher,1969-01-03,ferrari,Engine,3.0,22541.64444444445,albert_park
231,3673,191,64,21,20,18,0.0,2,,,,,,6,diniz,1970-05-22,arrows,Gearbox,,,albert_park
232,3674,191,23,17,9,19,0.0,1,,,,,,4,ralf_schumacher,1975-06-30,jordan,Collision,0.0,,albert_park
233,3675,191,76,24,18,20,0.0,1,,,,,,4,magnussen,1973-07-04,stewart,Collision,,,albert_park
234,3676,191,68,25,13,21,0.0,1,,,,,,20,takagi,1974-02-12,tyrrell,Spun off,,,albert_park
235,3677,191,22,24,14,22,0.0,0,,,,,,6,barrichello,1972-05-23,stewart,Gearbox,,24617.02,albert_park
236,4005,207,14,1,4,1,10.0,58,0.0,5428718.0,,,,1,coulthard,1971-03-27,mclaren,Finished,14.0,,albert_park
237,4006,207,30,6,3,2,6.0,58,20.046,5448764.0,,,,1,michael_schumacher,1969-01-03,ferrari,Finished,6.0,22541.64444444445,albert_park
238,4007,207,57,1,6,3,4.0,58,22.177,5450895.0,,,,1,hakkinen,1968-09-28,mclaren,Finished,14.0,,albert_park
239,4008,207,77,22,10,4,3.0,58,22.841,5451559.0,,,,1,berger,1959-08-27,benetton,Finished,3.0,,albert_park
240,4009,207,44,20,9,5,2.0,58,,5489026.0,,,,1,panis,1966-09-02,prost,Finished,2.0,,albert_park
241,4010,207,78,15,13,6,1.0,58,,5524758.0,,,,1,larini,1964-03-19,sauber,Finished,1.0,,albert_park
242,4011,207,75,20,16,7,0.0,56,,,,,,12,nakano,1971-04-01,prost,+2 Laps,2.0,,albert_park
243,4012,207,49,3,2,8,0.0,55,,,,,,23,frentzen,1967-05-18,williams,Brakes,0.0,,albert_park
244,4013,207,15,18,17,9,0.0,55,,,,,,13,trulli,1974-07-13,minardi,+3 Laps,0.0,25106.5,albert_park
245,4014,207,64,21,22,10,0.0,54,,,,,,14,diniz,1970-05-22,arrows,+4 Laps,0.0,,albert_park
246,4015,207,22,24,11,11,0.0,49,,,,,,5,barrichello,1972-05-23,stewart,Engine,,24617.02,albert_park
247,4016,207,63,25,18,12,0.0,42,,,,,,5,salo,1966-11-30,tyrrell,Engine,,,albert_park
248,4017,207,76,24,19,13,0.0,36,,,,,,22,magnussen,1973-07-04,stewart,Suspension,,,albert_park
249,4018,207,55,22,8,14,0.0,34,,,,,,74,alesi,1964-06-11,benetton,Fuel,3.0,,albert_park
250,4019,207,79,18,15,15,0.0,32,,,,,,10,katayama,1963-05-29,minardi,Electrical,0.0,,albert_park
251,4020,207,21,17,14,16,0.0,14,,,,,,20,fisichella,1973-01-14,jordan,Spun off,,,albert_park
252,4021,207,50,25,21,17,0.0,2,,,,,,20,verstappen,1972-03-04,tyrrell,Spun off,,,albert_park
253,4022,207,23,17,12,18,0.0,1,,,,,,6,ralf_schumacher,1975-06-30,jordan,Gearbox,,,albert_park
254,4023,207,35,3,1,19,0.0,0,,,,,,4,villeneuve,1971-04-09,williams,Collision,0.0,,albert_park
255,4024,207,56,6,5,20,0.0,0,,,,,,4,irvine,1965-11-10,ferrari,Collision,6.0,,albert_park
256,4025,207,65,15,7,21,0.0,0,,,,,,4,herbert,1964-06-25,sauber,Collision,1.0,,albert_park
257,4026,207,71,21,20,22,0.0,0,,,,,,37,damon_hill,1960-09-17,arrows,Throttle,0.0,,albert_park
258,4027,207,80,26,23,23,0.0,0,,,,,,81,sospiri,1966-10-07,lola,Did not qualify,,,albert_park
259,4028,207,73,26,24,24,0.0,0,,,,,,81,rosset,1968-07-27,lola,Did not qualify,,,albert_park
260,4381,224,71,3,2,1,10.0,58,0.0,5570400.0,,,,1,damon_hill,1960-09-17,williams,Finished,16.0,,albert_park
261,4382,224,35,3,1,2,6.0,58,38.02,5608420.0,,,,1,villeneuve,1971-04-09,williams,Finished,16.0,,albert_park
262,4383,224,56,6,3,3,4.0,58,,5632971.0,,,,1,irvine,1965-11-10,ferrari,Finished,4.0,,albert_park
263,4384,224,77,22,7,4,3.0,58,,5647437.0,,,,1,berger,1959-08-27,benetton,Finished,3.0,,albert_park
264,4385,224,57,1,5,5,2.0,58,,5665471.0,,,,1,hakkinen,1968-09-28,mclaren,Finished,2.0,,albert_park
265,4386,224,63,25,10,6,1.0,57,,,,,,11,salo,1966-11-30,tyrrell,+1 Lap,1.0,,albert_park
266,4387,224,44,27,11,7,0.0,57,,,,,,11,panis,1966-09-02,ligier,+1 Lap,0.0,,albert_park
267,4388,224,49,15,9,8,0.0,57,,,,,,11,frentzen,1967-05-18,sauber,+1 Lap,0.0,,albert_park
268,4389,224,73,29,18,9,0.0,56,,,,,,12,rosset,1968-07-27,footwork,+2 Laps,0.0,,albert_park
269,4390,224,64,27,20,10,0.0,56,,,,,,12,diniz,1970-05-22,ligier,+2 Laps,0.0,,albert_park
270,4391,224,79,25,15,11,0.0,55,,,,,,13,katayama,1963-05-29,tyrrell,+3 Laps,1.0,,albert_park
271,4392,224,83,18,17,12,0.0,42,,,,,,93,lamy,1972-03-20,minardi,Safety belt,,,albert_park
272,4393,224,30,6,4,13,0.0,32,,,,,,23,michael_schumacher,1969-01-03,ferrari,Brakes,4.0,22541.64444444445,albert_park
273,4394,224,21,18,16,14,0.0,32,,,,,,8,fisichella,1973-01-14,minardi,Clutch,,,albert_park
274,4395,224,22,17,8,15,0.0,29,,,,,,5,barrichello,1972-05-23,jordan,Engine,,24617.02,albert_park
275,4396,224,14,1,13,16,0.0,24,,,,,,37,coulthard,1971-03-27,mclaren,Throttle,2.0,,albert_park
276,4397,224,50,29,12,17,0.0,15,,,,,,5,verstappen,1972-03-04,footwork,Engine,0.0,,albert_park
277,4398,224,55,22,6,18,0.0,9,,,,,,4,alesi,1964-06-11,benetton,Collision,3.0,,albert_park
278,4399,224,84,17,19,19,0.0,1,,,,,,4,brundle,1959-06-01,jordan,Collision,,,albert_park
279,4400,224,65,15,14,20,0.0,0,,,,,,4,herbert,1964-06-25,sauber,Collision,0.0,,albert_park
280,4401,224,69,28,21,21,0.0,0,,,,,,77,badoer,1971-01-25,forti,107% Rule,,,albert_park
281,4402,224,85,28,22,22,0.0,0,,,,,,77,montermini,1964-05-30,forti,107% Rule,,,albert_park
282,7554,1,18,23,1,1,10.0,58,0.0,5655784.0,3.0,2022-07-29 01:28:01,216.891,1,button,1980-01-19,brawn,Finished,18.0,45562.59845559845,albert_park
283,7555,1,22,23,2,2,8.0,58,0.807,5656591.0,14.0,2022-07-29 01:29:03,214.344,1,barrichello,1972-05-23,brawn,Finished,18.0,24617.02,albert_park
284,7556,1,15,7,20,3,6.0,58,1.604,5657388.0,10.0,2022-07-29 01:28:54,214.706,1,trulli,1974-07-13,toyota,Finished,11.0,25106.5,albert_park
285,7557,1,10,7,19,4,5.0,58,4.435,5660219.0,6.0,2022-07-29 01:28:24,215.92,1,glock,1982-03-18,toyota,Finished,11.0,23743.946666666667,albert_park
286,7558,1,4,4,10,5,4.0,58,4.879,5660663.0,9.0,2022-07-29 01:28:42,215.199,1,alonso,1981-07-29,renault,Finished,4.0,69458.58670520231,albert_park
287,7559,1,3,3,5,6,3.0,58,5.722,5661506.0,1.0,2022-07-29 01:27:42,217.668,1,rosberg,1985-06-27,williams,Finished,3.0,49760.69076305221,albert_park
288,7560,1,67,5,13,7,2.0,58,6.004,5661788.0,16.0,2022-07-29 01:29:13,213.95,1,buemi,1988-10-31,toro_rosso,Finished,3.0,24024.31707317073,albert_park
289,7561,1,7,5,17,8,1.0,58,6.298,5662082.0,17.0,2022-07-29 01:29:49,212.537,1,bourdais,1979-02-28,toro_rosso,Finished,3.0,,albert_park
290,7562,1,16,10,16,9,0.0,58,6.335,5662119.0,11.0,2022-07-29 01:28:56,214.64,1,sutil,1983-01-11,force_india,Finished,0.0,34640.10743801653,albert_park
291,7563,1,2,2,9,10,0.0,58,7.085,5662869.0,5.0,2022-07-29 01:28:16,216.245,1,heidfeld,1977-05-10,bmw_sauber,Finished,0.0,22933.32,albert_park
292,7564,1,21,10,15,11,0.0,58,7.374,5663158.0,12.0,2022-07-29 01:29:00,214.491,1,fisichella,1973-01-14,force_india,Finished,0.0,,albert_park
293,7565,1,17,9,8,12,0.0,57,,,8.0,2022-07-29 01:28:30,215.695,11,webber,1976-08-27,red_bull,+1 Lap,0.0,23556.549295774646,albert_park
294,7566,1,20,9,3,13,0.0,56,,,4.0,2022-07-29 01:28:08,216.596,4,vettel,1987-07-03,red_bull,Collision,0.0,71738.98139534883,albert_park
295,7567,1,9,2,4,14,0.0,55,,,2.0,2022-07-29 01:27:59,216.97,4,kubica,1984-12-07,bmw_sauber,Collision,0.0,24428.73809523809,albert_park
296,7568,1,8,6,7,15,0.0,55,,,7.0,2022-07-29 01:28:29,215.744,24,raikkonen,1979-10-17,ferrari,Differential,0.0,77797.62640449438,albert_park
297,7569,1,13,6,6,16,0.0,45,,,15.0,2022-07-29 01:29:08,214.164,22,massa,1981-04-25,ferrari,Suspension,0.0,48945.787301587305,albert_park
298,7570,1,12,4,14,17,0.0,24,,,19.0,2022-07-29 01:30:30,210.943,20,piquet_jr,1985-07-25,renault,Spun off,4.0,,albert_park
299,7571,1,6,3,11,18,0.0,17,,,18.0,2022-07-29 01:29:55,212.301,3,nakajima,1985-01-11,williams,Accident,3.0,,albert_park
300,7572,1,5,1,12,19,0.0,0,,,,,,4,kovalainen,1981-10-19,mclaren,Collision,,24608.666666666668,albert_park
301,7573,1,1,1,18,20,0.0,58,,,13.0,2022-07-29 01:29:01,214.455,2,hamilton,1985-01-07,mclaren,Disqualified,,74893.54398148147,albert_park
302,20347,338,18,1,4,1,25.0,58,0.0,5616531.0,6.0,2022-07-29 01:29:17,213.804,1,button,1980-01-19,mclaren,Finished,54.0,45562.59845559845,albert_park
303,20348,338,9,4,9,2,18.0,58,12.034,5628565.0,8.0,2022-07-29 01:29:34,213.138,1,kubica,1984-12-07,renault,Finished,18.0,24428.73809523809,albert_park
304,20349,338,13,6,5,3,15.0,58,14.488,5631019.0,7.0,2022-07-29 01:29:32,213.216,1,massa,1981-04-25,ferrari,Finished,70.0,48945.787301587305,albert_park
305,20350,338,4,6,3,4,12.0,58,16.304,5632835.0,10.0,2022-07-29 01:29:42,212.812,1,alonso,1981-07-29,ferrari,Finished,70.0,69458.58670520231,albert_park
306,20351,338,3,131,6,5,10.0,58,16.683,5633214.0,2.0,2022-07-29 01:28:29,215.742,1,rosberg,1985-06-27,mercedes,Finished,29.0,49760.69076305221,albert_park
307,20352,338,1,1,11,6,8.0,58,29.898,5646429.0,3.0,2022-07-29 01:28:30,215.7,1,hamilton,1985-01-07,mclaren,Finished,54.0,74893.54398148147,albert_park
308,20353,338,24,10,13,7,6.0,58,59.847,5676378.0,9.0,2022-07-29 01:29:41,212.865,1,liuzzi,1980-08-06,force_india,Finished,8.0,27402.878048780487,albert_park
309,20354,338,22,3,8,8,4.0,58,,5677067.0,5.0,2022-07-29 01:29:12,213.998,1,barrichello,1972-05-23,williams,Finished,5.0,24617.02,albert_park
310,20355,338,17,9,2,9,2.0,58,,5683850.0,1.0,2022-07-29 01:28:21,216.061,1,webber,1976-08-27,red_bull,Finished,18.0,23556.549295774646,albert_park
311,20356,338,30,131,7,10,1.0,58,,5685922.0,4.0,2022-07-29 01:29:11,214.058,1,michael_schumacher,1969-01-03,mercedes,Finished,29.0,22541.64444444445,albert_park
312,20357,338,153,5,17,11,0.0,58,,5687832.0,11.0,2022-07-29 01:29:42,212.798,1,alguersuari,1990-03-23,toro_rosso,Finished,0.0,23862.3488372093,albert_park
313,20358,338,37,15,14,12,0.0,58,,5690615.0,12.0,2022-07-29 01:30:35,210.745,1,rosa,1971-02-24,sauber,Finished,0.0,25247.864864864863,albert_park
314,20359,338,5,205,19,13,0.0,56,,,14.0,2022-07-29 01:33:38,203.878,12,kovalainen,1981-10-19,lotus_racing,+2 Laps,0.0,24608.666666666668,albert_park
315,20360,338,812,164,22,14,0.0,53,,,16.0,2022-07-29 01:35:02,200.86,15,chandhok,1984-01-19,hrt,+5 Laps,0.0,25556.0,albert_park
316,20361,338,10,166,23,15,0.0,41,,,15.0,2022-07-29 01:34:13,202.597,22,glock,1982-03-18,virgin,Suspension,0.0,23743.946666666667,albert_park
317,20362,338,810,166,24,16,0.0,26,,,17.0,2022-07-29 01:36:36,197.613,9,grassi,1984-08-11,virgin,Hydraulics,0.0,,albert_park
318,20363,338,20,9,1,17,0.0,25,,,13.0,2022-07-29 01:31:33,208.515,36,vettel,1987-07-03,red_bull,Wheel,18.0,71738.98139534883,albert_park
319,20364,338,16,10,10,18,0.0,9,,,19.0,2022-07-29 01:43:13,184.947,5,sutil,1983-01-11,force_india,Engine,8.0,34640.10743801653,albert_park
320,20365,338,808,4,18,19,0.0,9,,,18.0,2022-07-29 01:43:07,185.11,20,petrov,1984-09-08,renault,Spun off,18.0,23694.16091954023,albert_park
321,20366,338,811,164,21,20,0.0,4,,,20.0,2022-07-29 02:27:16,129.626,9,bruno_senna,1983-10-15,hrt,Hydraulics,0.0,23938.55737704918,albert_park
322,20367,338,67,5,12,21,0.0,0,,,,,,4,buemi,1988-10-31,toro_rosso,Collision,0.0,24024.31707317073,albert_park
323,20368,338,807,3,15,22,0.0,0,,,,,,4,hulkenberg,1987-08-19,williams,Collision,5.0,51561.82006920415,albert_park
324,20369,338,155,15,16,23,0.0,0,,,,,,4,kobayashi,1986-09-13,sauber,Collision,0.0,34831.495327102806,albert_park
325,20370,338,15,205,20,24,0.0,0,,,,,,9,trulli,1974-07-13,lotus_racing,Hydraulics,0.0,25106.5,albert_park
326,20779,841,20,9,1,1,25.0,58,0.0,5370259.0,4.0,2022-07-29 01:29:50,212.488,1,vettel,1987-07-03,red_bull,Finished,35.0,71738.98139534883,albert_park
327,20780,841,1,1,2,2,18.0,58,22.297,5392556.0,8.0,2022-07-29 01:30:18,211.382,1,hamilton,1985-01-07,mclaren,Finished,26.0,74893.54398148147,albert_park
328,20781,841,808,4,6,3,15.0,58,30.56,5400819.0,7.0,2022-07-29 01:30:03,211.969,1,petrov,1984-09-08,renault,Finished,15.0,23694.16091954023,albert_park
329,20782,841,4,6,5,4,12.0,58,31.772,5402031.0,2.0,2022-07-29 01:29:29,213.336,1,alonso,1981-07-29,ferrari,Finished,18.0,69458.58670520231,albert_park
330,20783,841,17,9,3,5,10.0,58,38.171,5408430.0,3.0,2022-07-29 01:29:36,213.066,1,webber,1976-08-27,red_bull,Finished,35.0,23556.549295774646,albert_park
331,20784,841,18,1,4,6,8.0,58,54.304,5424563.0,5.0,2022-07-29 01:29:52,212.396,1,button,1980-01-19,mclaren,Finished,26.0,45562.59845559845,albert_park
332,20785,841,13,6,8,7,6.0,58,,5455445.0,1.0,2022-07-29 01:28:56,214.631,1,massa,1981-04-25,ferrari,Finished,18.0,48945.787301587305,albert_park
333,20786,841,67,5,10,8,4.0,57,,,11.0,2022-07-29 01:30:50,210.167,11,buemi,1988-10-31,toro_rosso,+1 Lap,4.0,24024.31707317073,albert_park
334,20787,841,16,10,16,9,2.0,57,,,13.0,2022-07-29 01:31:31,208.583,11,sutil,1983-01-11,force_india,+1 Lap,3.0,34640.10743801653,albert_park
335,20788,841,814,10,14,10,1.0,57,,,14.0,2022-07-29 01:31:56,207.641,11,resta,1986-04-16,force_india,+1 Lap,3.0,24084.259842519685,albert_park
336,20789,841,153,5,12,11,0.0,57,,,10.0,2022-07-29 01:30:28,211.025,11,alguersuari,1990-03-23,toro_rosso,+1 Lap,4.0,23862.3488372093,albert_park
337,20790,841,2,4,18,12,0.0,57,,,15.0,2022-07-29 01:32:22,206.661,11,heidfeld,1977-05-10,renault,+1 Lap,15.0,22933.32,albert_park
338,20791,841,15,205,20,13,0.0,56,,,16.0,2022-07-29 01:32:33,206.275,12,trulli,1974-07-13,lotus_racing,+2 Laps,0.0,25106.5,albert_park
339,20792,841,816,166,22,14,0.0,54,,,19.0,2022-07-29 01:34:31,201.969,14,ambrosio,1985-12-27,virgin,+4 Laps,0.0,24838.52380952381,albert_park
340,20793,841,10,166,21,15,0.0,49,,,22.0,2022-07-29 01:35:47,199.3,19,glock,1982-03-18,virgin,+9 Laps,0.0,23743.946666666667,albert_park
341,20794,841,22,3,17,16,0.0,48,,,12.0,2022-07-29 01:31:24,208.861,7,barrichello,1972-05-23,williams,Transmission,0.0,24617.02,albert_park
342,20795,841,3,131,7,17,0.0,22,,,17.0,2022-07-29 01:33:30,204.173,4,rosberg,1985-06-27,mercedes,Collision,0.0,49760.69076305221,albert_park
343,20796,841,5,205,19,18,0.0,19,,,20.0,2022-07-29 01:34:55,201.129,47,kovalainen,1981-10-19,lotus_racing,Water leak,0.0,24608.666666666668,albert_park
344,20797,841,30,131,11,19,0.0,19,,,21.0,2022-07-29 01:35:19,200.283,4,michael_schumacher,1969-01-03,mercedes,Collision,0.0,22541.64444444445,albert_park
345,20798,841,813,3,15,20,0.0,9,,,18.0,2022-07-29 01:34:06,202.873,7,maldonado,1985-03-09,williams,Transmission,0.0,30241.158974358976,albert_park
346,20799,841,155,15,9,21,0.0,58,,,9.0,2022-07-29 01:30:23,211.218,2,kobayashi,1986-09-13,sauber,Disqualified,,34831.495327102806,albert_park
347,20800,841,815,15,13,22,0.0,58,,,6.0,2022-07-29 01:29:57,212.209,2,perez,1990-01-26,sauber,Disqualified,,74356.86215538847,albert_park
348,21232,860,18,1,2,1,25.0,58,0.0,5649565.0,1.0,2022-07-29 01:29:11,214.053,1,button,1980-01-19,mclaren,Finished,40.0,45562.59845559845,albert_park
349,21233,860,20,9,6,2,18.0,58,2.139,5651704.0,2.0,2022-07-29 01:29:25,213.503,1,vettel,1987-07-03,red_bull,Finished,30.0,71738.98139534883,albert_park
350,21234,860,1,1,1,3,15.0,58,4.075,5653640.0,4.0,2022-07-29 01:29:32,213.214,1,hamilton,1985-01-07,mclaren,Finished,40.0,74893.54398148147,albert_park
351,21235,860,17,9,5,4,12.0,58,4.547,5654112.0,3.0,2022-07-29 01:29:26,213.452,1,webber,1976-08-27,red_bull,Finished,30.0,23556.549295774646,albert_park
352,21236,860,4,6,12,5,10.0,58,21.565,5671130.0,7.0,2022-07-29 01:30:16,211.469,1,alonso,1981-07-29,ferrari,Finished,10.0,69458.58670520231,albert_park
353,21237,860,155,15,13,6,8.0,58,36.766,5686331.0,10.0,2022-07-29 01:30:37,210.668,1,kobayashi,1986-09-13,sauber,Finished,12.0,34831.495327102806,albert_park
354,21238,860,8,208,17,7,6.0,58,38.014,5687579.0,11.0,2022-07-29 01:30:45,210.346,1,raikkonen,1979-10-17,lotus_f1,Finished,6.0,77797.62640449438,albert_park
355,21239,860,815,15,22,8,4.0,58,39.458,5689023.0,12.0,2022-07-29 01:30:50,210.151,1,perez,1990-01-26,sauber,Finished,12.0,74356.86215538847,albert_park
356,21240,860,817,5,10,9,2.0,58,39.556,5689121.0,8.0,2022-07-29 01:30:35,210.733,1,ricciardo,1989-07-01,toro_rosso,Finished,2.0,84283.55412371134,albert_park
357,21241,860,814,10,15,10,1.0,58,39.737,5689302.0,9.0,2022-07-29 01:30:36,210.703,1,resta,1986-04-16,force_india,Finished,1.0,24084.259842519685,albert_park
358,21242,860,818,5,11,11,0.0,58,39.848,5689413.0,6.0,2022-07-29 01:30:16,211.476,1,vergne,1990-04-25,toro_rosso,Finished,2.0,33190.168,albert_park
359,21243,860,3,131,7,12,0.0,58,57.642,5707207.0,14.0,2022-07-29 01:30:55,209.948,1,rosberg,1985-06-27,mercedes,Finished,0.0,49760.69076305221,albert_park
360,21244,860,813,3,8,13,0.0,57,,,5.0,2022-07-29 01:30:15,211.523,3,maldonado,1985-03-09,williams,Accident,0.0,30241.158974358976,albert_park
361,21245,860,10,206,20,14,0.0,57,,,19.0,2022-07-29 01:34:15,202.548,11,glock,1982-03-18,marussia,+1 Lap,0.0,23743.946666666667,albert_park
362,21246,860,819,206,21,15,0.0,53,,,20.0,2022-07-29 01:35:00,200.932,15,pic,1990-02-15,marussia,+5 Laps,0.0,24748.92307692308,albert_park
363,21247,860,811,3,14,16,0.0,52,,,13.0,2022-07-29 01:30:51,210.123,4,bruno_senna,1983-10-15,williams,Collision,0.0,23938.55737704918,albert_park
364,21248,860,13,6,16,17,0.0,46,,,15.0,2022-07-29 01:31:56,207.644,4,massa,1981-04-25,ferrari,Collision,10.0,48945.787301587305,albert_park
365,21249,860,5,207,18,18,0.0,38,,,17.0,2022-07-29 01:33:41,203.759,22,kovalainen,1981-10-19,caterham,Suspension,0.0,24608.666666666668,albert_park
366,21250,860,808,207,19,19,0.0,34,,,16.0,2022-07-29 01:33:12,204.806,38,petrov,1984-09-08,caterham,Steering,0.0,23694.16091954023,albert_park
367,21251,860,30,131,4,20,0.0,10,,,18.0,2022-07-29 01:34:01,203.048,6,michael_schumacher,1969-01-03,mercedes,Gearbox,0.0,22541.64444444445,albert_park
368,21252,860,154,208,3,21,0.0,1,,,0.0,,,4,grosjean,1986-04-17,lotus_f1,Collision,6.0,53106.85478547855,albert_park
369,21253,860,807,10,9,22,0.0,0,,,0.0,,,4,hulkenberg,1987-08-19,force_india,Collision,1.0,51561.82006920415,albert_park
370,21254,860,37,164,0,23,0.0,0,,,0.0,,,81,rosa,1971-02-24,hrt,Did not qualify,,25247.864864864863,albert_park
371,21255,860,39,164,0,24,0.0,0,,,0.0,,,81,karthikeyan,1977-01-14,hrt,Did not qualify,,25659.571428571428,albert_park
372,21712,880,8,208,7,1,25.0,58,0.0,5403225.0,1.0,2022-07-29 01:29:16,213.845,1,raikkonen,1979-10-17,lotus_f1,Finished,26.0,77797.62640449438,albert_park
373,21713,880,4,6,5,2,18.0,58,12.451,5415676.0,3.0,2022-07-29 01:29:33,213.162,1,alonso,1981-07-29,ferrari,Finished,30.0,69458.58670520231,albert_park
374,21714,880,20,9,1,3,15.0,58,22.346,5425571.0,10.0,2022-07-29 01:30:24,211.16,1,vettel,1987-07-03,red_bull,Finished,23.0,71738.98139534883,albert_park
375,21715,880,13,6,4,4,12.0,58,33.577,5436802.0,8.0,2022-07-29 01:30:14,211.558,1,massa,1981-04-25,ferrari,Finished,30.0,48945.787301587305,albert_park
376,21716,880,1,131,3,5,10.0,58,45.561,5448786.0,5.0,2022-07-29 01:29:45,212.689,1,hamilton,1985-01-07,mercedes,Finished,10.0,74893.54398148147,albert_park
377,21717,880,17,9,2,6,8.0,58,46.8,5450025.0,4.0,2022-07-29 01:29:43,212.753,1,webber,1976-08-27,red_bull,Finished,23.0,23556.549295774646,albert_park
378,21718,880,16,10,12,7,6.0,58,,5468293.0,13.0,2022-07-29 01:30:42,210.459,1,sutil,1983-01-11,force_india,Finished,10.0,34640.10743801653,albert_park
